sp_creole,dbh_cm,ht_m,plot_fname,date,plot_id,plot_loc,data_scribe,plot_no,plot_shp,plot_area
bayawonn,11.3,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.0,5.9,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.0,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.5,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.9,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bwacaca,17.6,4.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.6,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,18.1,7.7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.6,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.5,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.2,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.6,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.9,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.1,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.0,4.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.0,6.3,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.7,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,4.5,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.2,6.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.7,6.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,18.6,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.5,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.1,4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.3,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,22.7,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.4,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.9,4.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,21.5,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,24.6,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.0,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.9,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.2,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.2,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.2,7.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.4,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,16.8,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.2,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.7,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.2,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.9,7.4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.1,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,22.3,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.6,4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.3,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.4,5.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.3,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.6,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.8,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.7,6.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.6,7.3,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,16.0,7.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
paupreta,6.6,4.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
paupreta,5.0,4.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,18.0,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.5,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.0,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.7,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.6,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.9,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
parpreto,7.0,6.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
parpreto,10.5,6.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.7,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.9,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.8,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.8,6.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.2,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.5,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.2,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,21.0,8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,22.6,8.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.8,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.1,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.7,3.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.7,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.3,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.8,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,18.2,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,16.0,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.2,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.3,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.3,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.5,4.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,19.3,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.3,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.6,6.3,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.2,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.7,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.4,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.5,6.4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.0,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.5,3.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,6.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.5,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.4,5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.3,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.0,4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.2,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.0,7.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.5,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.7,4.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,24.0,7.9,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.4,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.8,6.7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.5,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bwa bleu,7.4,4.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bwa bleu,17.2,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.8,3,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.6,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,5.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.8,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.5,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,16.5,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,13.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,17.2,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.7,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.8,4.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.3,6.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.0,6.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.0,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,21.4,7.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.2,6.8,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.8,7.3,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.4,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,15.3,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,8.2,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.2,7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.0,3.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bwa bleu,5.3,2.4,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.3,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,14.4,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.5,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.8,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,6.0,5.2,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.9,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.0,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,10.3,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.5,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.4,5.6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,5.5,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,9.0,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,12.0,6,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,19.0,5.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.5,6.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,11.3,5.7,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
bayawonn,7.9,4.5,2GON_20200130_ejs.xlsx,2019-09-27 00:00:00,2GON,Gonaïves,Richard Lemoine,19,Plot_2GON.shp,0.859093
