sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area,mean_BYsp,sd_BYsp,mean_BYgn,sd_BYgn,mean_BYfm,sd_BYfm,mean_GWDBYspgnfm,sd_GWDBYspgnfm,mean_GWDBYgnfm,sd_GWDBYgnfm,mean_GWDBYgn,sd_GWDBYgn,mean_GWDspgnfm,sd_GWDspgnfm
madam yas,6.6,,0.0034211943997592854,33,Rantnovi.shp,0.31140300000000004,0.615,,0.615,,0.7454347826086957,0.14318545700878368,0.6224,0.0708232617216773,0.6122,0.0941339098036177,0.6122,0.0941339098036177,0.6224,0.0708232617216773
rabi,16.0,16.0,0.020106192982974683,33,Rantnovi.shp,0.31140300000000004,0.33,,0.33,,0.39,0.08485281374238571,0.3673333333333329,0.0708232617216773,0.3736666666666671,0.0941339098036177,0.3736666666666671,0.0941339098036177,0.3673333333333329,0.0708232617216773
madam yas,11.0,,0.009503317777109124,33,Rantnovi.shp,0.31140300000000004,0.615,,0.615,,0.7454347826086957,0.14318545700878368,0.6224,0.0708232617216773,0.6122,0.0941339098036177,0.6122,0.0941339098036177,0.6224,0.0708232617216773
bwa savann,11.1,,0.00967689077121996,33,Rantnovi.shp,0.31140300000000004,0.7216666666666667,0.0,0.7005357142857144,0.04954783344409262,0.7244720496894411,0.11048360146965198,0.698783179562459,0.10981209274101819,0.6754754987787209,0.1151158241101267,0.6851191034431463,0.11118794974527751,0.6815370315670258,0.11225727213483624
bwa poupe,10.5,,0.008659014751456867,33,Rantnovi.shp,0.31140300000000004,,,,,,,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.542470421245421,0.0941339098036177
palmis,27.5,,0.05939573610693204,33,Rantnovi.shp,0.31140300000000004,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
satanye,14.0,,0.015393804002589988,33,Rantnovi.shp,0.31140300000000004,0.4,,0.4,,0.4,,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.6083571428571429,0.0941339098036177,0.565,0.0708232617216773
palmis,25.0,,0.04908738521234052,33,Rantnovi.shp,0.31140300000000004,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,20.0,,0.031415926535897934,33,Rantnovi.shp,0.31140300000000004,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,25.0,,0.04908738521234052,33,Rantnovi.shp,0.31140300000000004,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
twa pawol,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.31140300000000004,0.95,,0.95,,0.5488095238095239,0.10375534167773702,0.6815714285714286,0.08414363205421467,0.6640608974358976,0.0941339098036177,0.6640608974358976,0.0941339098036177,0.6851428571428572,0.08747372463734902
madam yas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.31140300000000004,0.615,,0.615,,0.7454347826086957,0.14318545700878368,0.6224,0.0708232617216773,0.6122,0.0941339098036177,0.6122,0.0941339098036177,0.6224,0.0708232617216773
bwa dom,7.1,,0.003959192141686536,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
monben,18.5,,0.026880252142277662,33,Rantnovi.shp,0.31140300000000004,0.33,,0.33,,0.4225,0.13081475451951127,0.3914375,0.0708232617216773,0.352584027777778,0.0941339098036177,0.352584027777778,0.0941339098036177,0.3914375,0.0708232617216773
bwa dom,11.5,,0.010386890710931254,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
bwa dom,11.5,,0.010386890710931254,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
bwa dom,9.5,,0.00708821842466197,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
bwa dom,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
bwa dom,9.0,,0.00636172512351933,33,Rantnovi.shp,0.31140300000000004,0.5,,0.5,,0.41500000000000004,0.1202081528017131,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.5993592646755049,0.12824198968693734,0.5037824346877415,0.09711249298441965
gommier,,,,33,Rantnovi.shp,0.31140300000000004,0.8,,0.852857142857143,0.08659566688818518,0.7454347826086957,0.14318545700878368,0.7233333333333329,0.0708232617216773,0.789022198480532,0.0941339098036177,0.789022198480532,0.0941339098036177,0.7233333333333329,0.0708232617216773
bwa loray,12.8,,0.012867963509103792,33,Rantnovi.shp,0.31140300000000004,,,,,0.585,0.10000000000000002,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177
bwa loray,5.0,,0.0019634954084936213,33,Rantnovi.shp,0.31140300000000004,,,,,0.585,0.10000000000000002,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177
bwa pine,10.5,,0.008659014751456867,33,Rantnovi.shp,0.31140300000000004,0.7675000000000001,,0.7675000000000001,0.010606601717798262,0.8283333333333335,0.1056330125166055,0.77125,0.0708232617216773,0.622329737466834,0.0941339098036177,0.622329737466834,0.0941339098036177,0.7001203643578644,0.0824785857626475
rabi,9.5,,0.00708821842466197,33,Rantnovi.shp,0.31140300000000004,0.33,,0.33,,0.39,0.08485281374238571,0.3673333333333329,0.0708232617216773,0.3736666666666671,0.0941339098036177,0.3736666666666671,0.0941339098036177,0.3673333333333329,0.0708232617216773
madam yas,5.5,,0.002375829444277281,33,Rantnovi.shp,0.31140300000000004,0.615,,0.615,,0.7454347826086957,0.14318545700878368,0.6224,0.0708232617216773,0.6122,0.0941339098036177,0.6122,0.0941339098036177,0.6224,0.0708232617216773
bwa pine,7.0,,0.003848451000647497,33,Rantnovi.shp,0.31140300000000004,0.7675000000000001,,0.7675000000000001,0.010606601717798262,0.8283333333333335,0.1056330125166055,0.77125,0.0708232617216773,0.622329737466834,0.0941339098036177,0.622329737466834,0.0941339098036177,0.7001203643578644,0.0824785857626475
