all_names,sd_sp,med_sp,mean_sp,sd_gn,med_gn,mean_gn,sd_fm,med_fm,mean_fm
kas panyol,,0.82506575,0.8490998333333333,,0.8049999999999999,0.8194038448275862,0.4097523466825996,0.6875,0.6980207277713621
kas sek,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
kase rach,,0.75,0.7420903594771242,,0.75,0.7420903594771242,,0.6217900000000001,0.6566890467811303
kase raj,,0.65,0.6468977777777778,,0.65,0.6468977777777778,,0.48107999999999995,0.5455080724271253
kase sek,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
kaskari,,0.523102673,0.5149155396734696,,0.523102673,0.5149155396734696,,0.48107999999999995,0.5455080724271253
kasya,,0.6825,0.67995125,,0.649545,0.6607672727272726,0.4097523466825996,0.6875,0.6980207277713621
kat chemen,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
katast,,0.54,0.54,,0.54,0.54,,0.54,0.54
katen,,0.44,0.4633333333333333,,0.536,0.5103737692307692,,0.644028,0.6488222727272728
katie,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kawos,,0.325650588,0.325650588,,0.325650588,0.325650588,,0.54,0.5567344712
kawos etranje,,0.325650588,0.325650588,,0.325650588,0.325650588,,0.54,0.5567344712
kawotchou,,0.5375,0.54070225,,0.45009125,0.456420480205214,,0.47416499999999995,0.5130855805986358
kawoziye,,0.325650588,0.325650588,,0.325650588,0.325650588,,0.54,0.5567344712
kayman,,0.72,0.7150626092794117,,0.72,0.7150626092794117,0.4097523466825996,0.6875,0.6980207277713621
kayman fran,,0.6950000000000001,0.6950000000000001,,0.6950000000000001,0.6950000000000001,,0.63125,0.643271923076923
kaymit,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit fe do,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit fey do,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit fran,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit jaden,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit mawon,,0.9,0.9,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaymit sovaj,,0.9,0.9,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
kaypon,,0.70523,0.7047688125,,0.70523,0.7047688125,,0.667275,0.6811489400476192
kayuda,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
kazowina,,0.99,0.99,,0.9099999999999999,0.9092455145,,0.90828,0.9006504265113636
ke bef,,0.45,0.45,,0.5,0.4805487873846154,,0.595,0.5772333305037176
kenep,,0.98,0.98,,0.98,0.98,,0.695,0.6640156033920452
kenep chinwa,,0.839475,0.8542350000000001,,0.839475,0.8603573636363637,,0.695,0.6640156033920452
kenep fwi,,0.98,0.98,,0.98,0.98,,0.695,0.6640156033920452
kenep mal,,0.98,0.98,,0.98,0.98,,0.695,0.6640156033920452
kenep mawon,,0.73,0.73,,0.73,0.73,,0.695,0.6640156033920452
kenkena etranje,,0.375,0.39459445437499996,,0.375,0.39459445437499996,,0.38,0.39835402790833335
kenkena peyi,,1.055,1.055,,1.025,1.025,,0.72875,0.7256272089895286
kimak,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286
kinik,,1.0194999999999999,1.0222122727272729,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
kinik jon,,1.0194999999999999,1.0222122727272729,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
kininn,,1.055,1.055,,1.025,1.025,,0.72875,0.7256272089895286
kiratela,,0.65,0.65,,0.65,0.65,,0.625,0.6133944684210529
klou jirof,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
kodon,,0.8,0.7831121739130434,,0.8,0.7831121739130434,0.4097523466825996,0.6875,0.6980207277713621
kok,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kok mol,,0.9,0.9,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
kok shango,,,,,,,,,
kokelika,,0.7,0.7,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
kokeliko,,0.7,0.7,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
koko ginen,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
koko makak,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kokoye,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kokoye misket,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kokoye nenn,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kokoye panyol,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kokoye tres pikos,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kola,,0.507407443,0.5078589809999999,,0.523102673,0.6013460204545454,,0.5142378955,0.48991986538089016
koleg,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
kolorad,,0.37023,0.3767433333333334,,0.42,0.43899705882352935,,0.27749999999999997,0.27749999999999997
kolye,,0.6775,0.6775,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
koma,,0.9075,0.9075,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
koma blan,,0.9075,0.9075,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
koma blanc,,0.9075,0.9075,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
koma fran,,0.9075,0.9075,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
koma jon,,0.45933824999999995,0.4628906666666667,,0.45933824999999995,0.4628906666666667,,0.45933824999999995,0.4628906666666667
koma wouj,,0.9025,0.9058333333333333,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
komiye,,0.89,0.8362114285714287,,0.89,0.8362114285714287,,0.7125,0.7066055048099998
konichon peyi,,0.572565,0.5767209999999999,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
koray,,0.391,0.39688740413333334,,0.391,0.39688740413333334,0.4097523466825996,0.708125,0.7118239683804454
koray wouj,,0.5,0.5,,0.5,0.5,,0.72875,0.7256272089895286
kotel,,0.65,0.6468977777777778,,0.65,0.6468977777777778,,0.48107999999999995,0.5455080724271253
kotlet,,0.71463,0.7069045790476193,,0.71463,0.7069045790476193,,0.48107999999999995,0.5455080724271253
koton fle,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
koton maho,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
koton majo,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
koton mawon,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
koton rat,,0.5142378955,0.48991986538089016,,0.5142378955,0.48991986538089016,,0.5142378955,0.48991986538089016
koton swa,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
koubari,,0.7725,0.7786669999999999,,0.788254,0.7910383592457265,0.4097523466825996,0.6875,0.6980207277713621
kouronn krist,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
kowos,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kowosol,,0.405,0.405,,0.5,0.4805487873846154,,0.595,0.5772333305037176
kowosol mawon,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
kowosol zombi,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
koynmol,,0.8500000000000001,0.8372829411764706,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
kratela,,0.65,0.65,,0.65,0.65,,0.625,0.6133944684210529
krev rash,,0.8500000000000001,0.8372829411764706,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
kris marinn,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
krist marinn,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
kriz marinn,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
krok,,0.95,0.9083333333333332,,0.95,0.9083333333333332,,0.86,0.8532533538105261
krok chen,,0.48219999999999996,0.48929588321654044,,0.48219999999999996,0.48929588321654044,,0.52875,0.5391235326968853
krok souri,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286
kwoko,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kwokwo ginen,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
kwoton,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253
la brisiette,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
la mandit,,0.7409250000000001,0.7409250000000001,,0.76725,0.7783968815789473,,0.7925,0.7967765362318842
laba bom,,0.435,0.434015,,0.42,0.425212,,0.7073149999999999,0.6963209754656489
laba fwikase,,0.76223475,0.76223475,,0.767779633,0.7104161422499999,,0.695,0.6640156033920452
laba koray,,0.28,0.28,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
laba pen,,0.37,0.38375625,,0.4125,0.40940028571428577,,0.46725,0.4806630887701465
labe wouj,,0.615,0.6402908333333334,,0.615,0.6402908333333334,0.4097523466825996,0.6875,0.6980207277713621
labou kochon,,0.71463,0.7069045790476193,,0.71463,0.7069045790476193,,0.48107999999999995,0.5455080724271253
labriziyet,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
laget,,,,,,,,,
laitier,,0.571215,0.5834368875889329,,0.571215,0.5834368875889329,,0.571215,0.5834368875889329
laitye,,0.83,0.83,,0.75,0.747806163136986,,0.571215,0.5834368875889329
lam veritab,,0.37,0.38375625,,0.4125,0.40940028571428577,,0.46725,0.4806630887701465
lamandi,,0.7409250000000001,0.7409250000000001,,0.76725,0.7783968815789473,,0.7925,0.7967765362318842
lamandye,,0.76725,0.7783968815789473,,0.76725,0.7783968815789473,,,
lamandye gran fey,,0.9724999999999999,0.9724999999999999,,0.76725,0.7783968815789473,,0.7925,0.7967765362318842
lamandye ti fey,,0.7409250000000001,0.7409250000000001,,0.76725,0.7783968815789473,,0.7925,0.7967765362318842
lame,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
lang bef,,0.77,0.77,,0.77,0.77,,0.77,0.77
langue a boeuf,,0.77,0.77,,0.77,0.77,,0.77,0.77
lanis sovaj,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
latanier,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier a balai,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier balai,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier bourrique,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier chapeau,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier de mer,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier franc,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier jaune,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier la mer,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier marron,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier piquant,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier savane,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier savanne,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanier zombi,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye balay,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye bourik,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye chapo,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye fran,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye jon,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye lame,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye mawon,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
latanye me,,,,,,,,,
latanye savann,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
laurier,,0.4558875,0.4558875,,0.47896208325,0.4928448503372631,,0.53125,0.5495792673435416
laurier a grandes feuilles,,0.42,0.42,,0.55,0.5752604088536586,,,
laurier agrandes feuilles,,0.4733985,0.5029717350792882,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
laurier blanc,,0.4558875,0.4558875,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
laurier cannelle,,0.47,0.47,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
laurier cypre,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
laurier des jardins,,0.6,0.6,,0.6,0.6,,0.571215,0.5834368875889329
laurier grandes feuilles,,0.42,0.42,,0.55,0.5752604088536586,,,
laurier guepes,,0.4558875,0.4558875,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
laurier jaune,,0.6012500000000001,0.6012500000000001,,0.6516992500000001,0.6586810189526875,,0.53125,0.5495792673435416
laurier mama z’enfants,,0.4845256665,0.4827179655952381,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
laurier petites feuilles,,0.47,0.47,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
laurier puant,,0.4,0.39543599999999995,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
laurier rose,,0.5279437499999999,0.5279437499999999,,0.4845256665,0.5029717350792882,,0.53125,0.5495792673435416
laurier rouge,,0.5214000000000001,0.5214000000000001,,0.55658008025,0.5569621702878788,,0.53125,0.5495792673435416
laurier sassafras,,0.7525000000000001,0.7525000000000001,,0.8300000000000001,0.8143903028260869,,0.53125,0.5495792673435416
laurier tropical,,0.6,0.6,,0.6,0.6,,0.571215,0.5834368875889329
laurier-mabonne,,0.4845256665,0.4827179655952381,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
le mongier,,0.7409250000000001,0.7409250000000001,,0.76725,0.7783968815789473,,0.7925,0.7967765362318842
legliz,,0.69,0.6934780555555555,,0.7,0.7031771153846154,0.4097523466825996,0.6875,0.6980207277713621
lele,,0.4128495,0.45181067041791045,,0.4128495,0.45181067041791045,0.4097523466825996,0.6875,0.6980207277713621
lete,,0.523102673,0.5247747164000001,,0.523102673,0.5247747164000001,,0.571215,0.5834368875889329
leteuil,,0.523102673,0.5247747164000001,,0.523102673,0.5247747164000001,,0.571215,0.5834368875889329
leucaena,,0.645,0.645,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
leucaena petite feuille,,0.6,0.6,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
lian kolik,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
lian towo,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
liane a clous,,0.8025,0.794784788611111,,0.8025,0.794784788611111,0.4097523466825996,0.6875,0.6980207277713621
liane a coliques,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
liane aclous,,0.8025,0.794784788611111,,0.8025,0.794784788611111,0.4097523466825996,0.6875,0.6980207277713621
liane barrique,,0.515,0.48849999999999993,,0.515,0.48849999999999993,,0.515,0.48849999999999993
liane bouhouque,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
liane chique,,0.47,0.47,,0.47,0.47,,,
liane croc-chien,,0.5833275,0.6184850000000001,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
liane jaune,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
liane mouton,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,,
liane panier,,0.515,0.48849999999999993,,0.515,0.48849999999999993,,0.515,0.48849999999999993
liane taureau,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
liann barik,,0.515,0.48849999999999993,,0.515,0.48849999999999993,,0.515,0.48849999999999993
liann klou,,0.8025,0.794784788611111,,0.8025,0.794784788611111,0.4097523466825996,0.6875,0.6980207277713621
liann kolik,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
liann krok chen,,0.5833275,0.6184850000000001,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
liann panye,,0.515,0.48849999999999993,,0.515,0.48849999999999993,,0.515,0.48849999999999993
liann towo,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
libidibi,,1.105,1.09375,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
liege,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
liej,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
lignum vitae,,1.2,1.1766666666666667,,1.0975000000000001,1.1089285714285715,,1.0525,1.023232953236842
liias,,0.44,0.44885626666666667,,0.44775,0.45477428333333336,,0.54125,0.5503809042945451
lila,,0.44,0.44885626666666667,,0.44775,0.45477428333333336,,0.54125,0.5503809042945451
lila etranje,,0.6049125,0.6137062499999999,,0.6049125,0.6137062499999999,0.4097523466825996,0.6875,0.6980207277713621
lila nwi,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
lilas de nuit,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
lilas etranger,,0.6049125,0.6137062499999999,,0.6049125,0.6137062499999999,0.4097523466825996,0.6875,0.6980207277713621
limon france,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
limon frans,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
lisina,,0.645,0.645,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
lisina ti fey,,0.6,0.6,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
litchi,,0.839475,0.8542350000000001,,0.839475,0.8603573636363637,,0.695,0.6640156033920452
lokwat,,0.88,0.88,,0.7756025,0.79030125,,0.7925,0.7967765362318842
lombai,,0.65,0.6642276171874999,,0.65,0.6642276171874999,,0.65,0.6642276171874999
long bab,,0.75,0.75,,0.64,0.6444298548,,0.46725,0.4806630887701465
longue barbe,,0.75,0.75,,0.64,0.6444298548,,0.46725,0.4806630887701465
loquat,,0.88,0.88,,0.7756025,0.79030125,,0.7925,0.7967765362318842
lorie,,0.460635,0.47,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
lorie blan,,0.4558875,0.4558875,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
lorie gep,,0.4558875,0.4558875,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
lorie gran fey,,0.42,0.42,,0.51169925,0.5391160719664734,,0.53125,0.5495792673435416
lorie jaden,,0.6,0.6,,0.6,0.6,,0.571215,0.5834368875889329
lorie jon,,0.6012500000000001,0.6012500000000001,,0.6516992500000001,0.6586810189526875,,0.53125,0.5495792673435416
lorie kanel,,0.47,0.47,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
lorie piant,,0.4,0.39543599999999995,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
lorie ti fey,,0.47,0.47,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
lorie twopikal,,0.6,0.6,,0.6,0.6,,0.571215,0.5834368875889329
lorie woz,,0.5279437499999999,0.5279437499999999,,0.4845256665,0.5029717350792882,,0.53125,0.5495792673435416
losange,,0.6,0.6680866666666665,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
losanj,,0.6,0.6680866666666665,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
louisine mau,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
loye,,0.47,0.4874029999999999,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
lrie kanel,,0.4845256665,0.4827179655952381,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
lwisin mo,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
m'panache,,0.9025,0.9058333333333333,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
mabe,,0.7462500000000001,0.7462500000000001,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
mabi,,0.8,0.8,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
mabouge,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
